calendar_DT,trade_ID,security_ID,client_ID,shares_QTY,amount
19-Oct-22,1433,4FW4EJJP9,8E8D,190,12965.4
19-Oct-22,1434,R4AG1EYEG,L5H8,25,29772.4
19-Oct-22,1435,DY3CO2XW3,SOX3,320,5282.2
19-Oct-22,1436,PA9CK6DFH,4IJT,180,24970.4
19-Oct-22,1437,WZSBU8QFR,UAGP,495,10084.2
19-Oct-22,1438,ZYAZ7LJ4W,ZTGN,105,24970.4
19-Oct-22,1439,DTQ6K8O9B,MM0H,345,2534.4
19-Oct-22,1440,1RPHDO088,5V7D,485,1091.2
19-Oct-22,1441,ZGIGL725V,GQU6,170,844.8
19-Oct-22,1442,LJIYV0NP2,ZDN4,205,2428.8
19-Oct-22,1443,6YNMVQYN2,F9Q4,165,3238.4
19-Oct-22,1444,WFVK9IV1K,8DC3,145,422.4
19-Oct-22,1445,MSIB3GAYM,1L4F,330,41505.8
19-Oct-22,1446,906V80DRT,6GIO,385,35640.85
19-Oct-22,1447,453XRE579,E0BA,495,2706.9
19-Oct-22,1448,L7FNOJYOB,AZBO,125,25715.55
19-Oct-22,1449,MWZJ685JI,RYKG,375,43310.4
19-Oct-22,1450,H1EXEO7E3,CYWM,475,29324.75
19-Oct-22,1451,RXNZSHZ8D,PNTG,105,38798.9
19-Oct-22,1452,DHGJVD26N,OE0B,445,14436.8
19-Oct-22,1453,M4VCTQL9N,1DFD,360,4962.65
19-Oct-22,1454,A4KIMUTW6,FDHY,440,41505.8
19-Oct-22,1455,3BYI6WJ82,O31Y,300,21204.05
19-Oct-22,1456,JTRKJ0FCS,KQSG,450,3609.2
19-Oct-22,1457,BH5HW5EOW,3MPL,440,3609.2
19-Oct-22,1458,OOYF05AXZ,JF59,445,25264.4
19-Oct-22,1459,GA28JB613,QGBI,365,4222.95
19-Oct-22,1460,XJM76Q75C,ANPN,90,7996.65
19-Oct-22,1461,4PHNTBU4D,TDOO,290,179.7
19-Oct-22,1462,XJM76Q75C,QARL,160,5211.3
19-Oct-22,1463,3I3V9JT2B,RGBV,475,7008.3
19-Oct-22,1464,0SUR8U8E3,NG5K,65,5930.1
19-Oct-22,1465,GSKPRFIXF,TAU4,140,7727.1
19-Oct-22,1466,MVI9M9UU8,3TE1,100,539.1
19-Oct-22,1467,UHHZFQ2OS,4Z6B,210,179.7
19-Oct-22,1468,VUQ7FDX6P,YGZP,95,7367.7
19-Oct-22,1469,2I2MURLO5,O7A9,495,8535.75
19-Oct-22,1470,TLCUKAXX6,YCH8,110,4851.9
19-Oct-22,1471,SNVCYRP3O,P6R5,190,6289.5
19-Oct-22,1472,MS3L9ISKA,OGMQ,30,988.35
19-Oct-22,1473,YEKAOXUNR,I6MS,300,7816.95
19-Oct-22,1474,UF2RYO72O,LI6H,50,11362
19-Oct-22,1475,BLKSZCIOB,UO72,175,5681
19-Oct-22,1476,FMVTIWD2D,ATX6,305,18791
19-Oct-22,1477,GBU51WNU7,QDH4,235,20757.5
19-Oct-22,1478,FECT44GQK,GSOF,100,7210.5
19-Oct-22,1479,XA07TOXX1,45HS,155,8740
19-Oct-22,1480,WU071C7CM,PRKR,455,12673
19-Oct-22,1481,3DIB38ULY,HDLF,190,10269.5
19-Oct-22,1482,FZBM37R5S,STBF,30,12673
19-Oct-22,1483,KNAL5MHFN,L96U,230,3277.5
19-Oct-22,1484,JWGDMBYFM,S17S,395,20102
19-Oct-22,1485,RH9FT98CI,DR0Z,310,655.5
19-Oct-22,1486,FYOHQKT1T,FCET,45,4108.65
19-Oct-22,1487,V6URL6XCW,8CRM,175,4635.4
19-Oct-22,1488,HK6FB8O2J,79AE,495,842.8
19-Oct-22,1489,DM599BXQF,016M,285,9270.8
19-Oct-22,1490,VYATXFWUO,ZO2G,205,2317.7
19-Oct-22,1491,I6MOB0DAZ,3M4Z,40,8428
19-Oct-22,1492,O1JYB4ZTD,YSUQ,475,7269.15
19-Oct-22,1493,NPGUY5JQ3,914D,490,7585.2
19-Oct-22,1494,NXE1VXGN1,O1A2,70,3055.15
19-Oct-22,1495,XUFOW335E,SEJX,155,3888.3
19-Oct-22,1496,T115POU8K,S7MP,440,2691.9
19-Oct-22,1497,PKJMUTHWE,M4Q6,230,4187.4
19-Oct-22,1498,JKCJO3E8P,VX45,150,1894.3
19-Oct-22,1499,KAARJYFUB,DZCU,125,2143.55
19-Oct-22,1500,5RP1BEGY5,B49S,10,1894.3
19-Oct-22,1501,PUAJA1X16,0IJZ,275,49.85
19-Oct-22,1502,RI42G7SFP,LDGD,70,2093.7
19-Oct-22,1503,URUJY6ZKU,NA0Y,230,1246.25
19-Oct-22,1504,4TXDC65BF,JCKA,10,1296.1
19-Oct-22,1505,3D8SVC1Y8,JMXM,300,1656.5
19-Oct-22,1506,BE3P970EP,DVNK,175,4306.9
19-Oct-22,1507,SCJVMQV4T,80MA,270,5300.8
19-Oct-22,1508,WG2A9JKDX,4XKW,265,11761.15
19-Oct-22,1509,2Z1W5IC2G,VT72,425,13748.95
19-Oct-22,1510,BU4DB2P77,V99U,225,3644.3
19-Oct-22,1511,CBA51AXE2,7Y3B,445,7619.9
19-Oct-22,1512,AXDRU9ZDK,AI6J,235,12589.4
19-Oct-22,1513,MLR4PPDWX,B2HT,145,15565.2
19-Oct-22,1514,S3YIZQJ92,NB9E,245,15843.15
19-Oct-22,1515,IRS072ZAV,KAOZ,400,17788.8
19-Oct-22,1516,K12WZZ4PJ,8YSG,235,19456.5
19-Oct-22,1517,QHCIS1B5T,225K,260,15009.3
19-Oct-22,1518,5X3UWT6F6,7DU1,110,27239.1
19-Oct-22,1519,WEXKEV95G,8QU9,410,23625.75
19-Oct-22,1520,PKDMV1UOR,DGNC,435,18344.7
19-Oct-22,1521,571E6ULY2,HJAP,400,13897.5
19-Oct-22,1522,4JVA8LXXK,1I0V,55,22791.9
19-Oct-22,1523,FSMY1D75K,P89H,330,12507.75
19-Oct-22,1524,AUJU3FYVN,AMFP,65,5008.5
19-Oct-22,1525,2IMY390J1,17C8,170,7727.4
19-Oct-22,1526,2J4WNYOJL,4LTG,295,1860.3
19-Oct-22,1527,NUPBAC499,W1V8,350,715.5
19-Oct-22,1528,J91OKXHIR,PGVK,490,8299.8
19-Oct-22,1529,O3Y8WG7F0,8IQF,495,13737.6
19-Oct-22,1530,2197D8UMM,UBJD,190,24480
19-Oct-22,1531,7VOHJCSOM,JV3E,235,38400
19-Oct-22,1532,KP126UT26,4E4Q,40,12000
19-Oct-22,1533,FRZEFK6Q9,WOSX,20,29280
19-Oct-22,1534,KNKDL0XR5,VL1T,395,39840
19-Oct-22,1535,9GFGS0Y5A,G1VD,240,18240
19-Oct-22,1536,D1TX3827P,K69F,60,35520
19-Oct-22,1537,BOWK78PT3,3NA7,300,33120
19-Oct-22,1538,3F0168H73,S34V,65,13920
19-Oct-22,1539,BC7IA1PF1,NDUN,230,44160
19-Oct-22,1540,65XLJ0AOP,2PLK,330,31680
19-Oct-22,1541,NSIST28C7,2NS3,15,21120
19-Oct-22,1542,YYV5EWT37,AAFH,30,28800
19-Oct-22,1543,TJTF1WI5E,JPAH,140,6720
19-Oct-22,1544,FB01STR0B,IBLA,105,31680
19-Oct-22,1545,P5DW5DBDH,BFHO,5,15360
19-Oct-22,1546,RSNPC1U02,VHXU,80,27360
19-Oct-22,1547,7CU7P70MT,KRPY,290,11396.25
19-Oct-22,1548,4JVFBVERO,DW7T,30,2532.5
19-Oct-22,1549,YYWOFY7SA,QH0Z,480,6837.75
19-Oct-22,1550,DA8NWA71W,SNGR,285,506.5
19-Oct-22,1551,0FXI70W1J,FHDS,475,14688.5
19-Oct-22,1552,OJ9R2Z6X8,CIXQ,185,28414.7
19-Oct-22,1553,9BUIE0KMR,6ASA,155,11874.8
19-Oct-22,1554,FW3L49MYZ,CVPE,350,27142.4
19-Oct-22,1555,P08OVX8EC,0AN9,5,24173.7
19-Oct-22,1556,GDYHV8JF0,M3HU,250,25870.1
19-Oct-22,1557,7I1DY49QP,REPN,240,0
19-Oct-22,1558,MCY9CCHJU,YG7G,50,17784.05
19-Oct-22,1559,QQWC4575D,CPYM,220,28839
19-Oct-22,1560,ZFAPCA7X1,WH47,115,35568.1
19-Oct-22,1561,4Z1LCBTG6,R5MA,265,24513.15
19-Oct-22,1562,GVL8BS2P7,GF51,485,16822.75
19-Oct-22,1563,9A50DCUXB,LWZO,330,7690.4
19-Oct-22,1564,YFNMQKFYI,ZDM6,230,17303.4
19-Oct-22,1565,ASDG342D7,O12X,240,23071.2
19-Oct-22,1566,5GQMJ83IT,4ZEV,375,10093.65
19-Oct-22,1567,QR28543WW,I5SX,345,38932.65
19-Oct-22,1568,3ZS87ZOKC,5R69,430,13458.2
19-Oct-22,1569,MKD9KI6Q3,OJNO,480,34606.8
19-Oct-22,1570,FWZRNNK0K,8HIY,390,7989.8
19-Oct-22,1571,N1NK6VC9G,WZOO,470,7199.6
19-Oct-22,1572,7C45VI4MD,ZBP1,215,5180.2
19-Oct-22,1573,BQFVTQO4T,ESWF,420,1229.2
19-Oct-22,1574,KFN7B25P3,HNR8,355,7638.6
19-Oct-22,1575,WTRRLRY5N,RARF,465,6497.2
19-Oct-22,1576,YFGFGY0KL,Q2U1,345,8692.2
19-Oct-22,1577,EVQOLKUJM,IWI6,135,7111.8
19-Oct-22,1578,QY4YNJOC5,9NRL,110,4916.8
19-Oct-22,1579,JFH6CAJP6,NUEK,350,3687.6
19-Oct-22,1580,AA552EFYJ,W8BF,260,16643.9
19-Oct-22,1581,OO8WPM664,6RPR,255,3221.4
19-Oct-22,1582,II9APQOCM,OTO6,125,11006.45
19-Oct-22,1583,6CWQZC794,PQ4L,10,22281.35
19-Oct-22,1584,12J4B3NPL,JOSZ,85,11274.9
19-Oct-22,1585,17SJ96DO4,DZSJ,140,805.35
19-Oct-22,1586,5GKBT1A3I,9E8O,70,25234.3
19-Oct-22,1587,MBAV5YNU8,YHXJ,140,18254.6
19-Oct-22,1588,I2PFVCDXQ,J5KD,425,22818.25
19-Oct-22,1589,4706ARDC3,TI0A,390,3489.85
19-Oct-22,1590,P9M1MS01A,XUMH,420,18523.05
19-Oct-22,1591,9CURDOY2F,QNGG,440,5905.9
19-Oct-22,1592,PBHFIIQ41,WSE5,495,5100.55
19-Oct-22,1593,DB4SQMVK3,426Q,110,8590.4
19-Oct-22,1594,LKEQ8FOH0,8BYZ,305,25502.75
19-Oct-22,1595,FUQXLTUG2,JXV7,25,4450
19-Oct-22,1596,XDVAXC7SJ,D1Q1,390,712
19-Oct-22,1597,B0VX95PZV,UBWP,465,1246
19-Oct-22,1598,P6WYLGHEG,27Q1,325,9256
19-Oct-22,1599,EB0FIHF43,HZPS,225,3026
19-Oct-22,1600,CM9MAT2IU,VQK1,75,11748
19-Oct-22,1601,YDDTWWCE7,ZFLF,170,12994
19-Oct-22,1602,0CFIE80QD,FBKY,495,3382
19-Oct-22,1603,4WR7YO9HF,SYTX,75,10324
19-Oct-22,1604,R8YHJO0WE,ZKLZ,165,12994
19-Oct-22,1605,AXDRU9ZDK,58HO,185,17622
19-Oct-22,1606,L1YBUN48A,X4PR,180,17622
19-Oct-22,1607,3GIRFG8HN,DG7L,25,11926
19-Oct-22,1608,9TOW1PIOA,J0PV,410,4785.9
19-Oct-22,1609,PVRYXNM1Z,HERR,70,5119.8
19-Oct-22,1610,0FYS0QU92,8A78,240,4563.3
19-Oct-22,1611,CTRT05YQ6,G2ML,320,4062.45
19-Oct-22,1612,WFSLYW3SE,DEH0,455,2448.6
19-Oct-22,1613,EV0IB1EFL,CDDO,335,278.25
19-Oct-22,1614,65XLJ0AOP,MXTI,315,3227.7
19-Oct-22,1615,RIXDOWEMC,QLM1,130,48307.05
19-Oct-22,1616,FIWSDWX08,IW74,155,8295.15
19-Oct-22,1617,GY1SSM3SN,7GR2,475,18542.1
19-Oct-22,1618,Z0HUKPVJI,01LX,325,38548.05
19-Oct-22,1619,7JKCABYIW,IXSV,265,2927.7
19-Oct-22,1620,W0I2QN94B,414G,85,30252.9
19-Oct-22,1621,G5JMGEYXI,G74A,0,2927.7
19-Oct-22,1622,ZQHNPBJZX,Q2G6,15,6831.3
19-Oct-22,1623,2NN31AWTC,U6ZH,440,25373.4
19-Oct-22,1624,HALJ6QGYY,D47P,55,16590.3
19-Oct-22,1625,D7I323JPN,BCRN,80,975.9
19-Oct-22,1626,1KI1612ZI,6ZF7,445,39036
19-Oct-22,1627,PG7KRGGRB,7RSX,335,36108.3
19-Oct-22,1628,UZBVFC0XF,VZ7A,315,5855.4
19-Oct-22,1629,570F0F15J,OOXK,360,2121.6
19-Oct-22,1630,D6XGP6HUG,TJGR,230,7425.6
19-Oct-22,1631,MCD0RS7G0,BI2L,5,7072
19-Oct-22,1632,VY8PNS3RQ,B6SA,5,6718.4
19-Oct-22,1633,DWMDIFHOP,WXNC,300,6364.8
19-Oct-22,1634,Q26O5OFRQ,RDSS,325,6453.2
19-Oct-22,1635,1MJ1HJ9W9,R4WR,160,7248.8
19-Oct-22,1636,N720IZISS,I0HR,340,8132.8
19-Oct-22,1637,AZPWIWNMT,ZWG1,285,1944.8
19-Oct-22,1638,0O49M06N5,P4CO,25,4862
19-Oct-22,1639,D2A811193,VEGI,455,2210
19-Oct-22,1640,CRYKBCEEJ,DEDI,80,8221.2
19-Oct-22,1641,59NW0EUYE,0OOP,0,4862
19-Oct-22,1642,WVXH6BC87,0DG1,240,23008
19-Oct-22,1643,R9LLK3TK9,O8R0,115,33433.5
19-Oct-22,1644,SQP19D20R,XSC6,285,4673.5
19-Oct-22,1645,ETQGZROV3,8X64,425,15818
19-Oct-22,1646,ZVABZEQ5R,CCY3,115,15960.15
19-Oct-22,1647,ID6KR5EOM,6YOO,315,9722.85
19-Oct-22,1648,WJPXAEEEA,LW94,395,10273.2
19-Oct-22,1649,4MCP79HYE,EWRY,110,13942.2
19-Oct-22,1650,8T463THIQ,OQQJ,490,15776.7
19-Oct-22,1651,4K2VEYDR6,IVF6,480,3669
19-Oct-22,1652,4OW64VG78,61HN,410,6420.75
19-Oct-22,1653,G0CU046YL,2NBG,160,17611.2
19-Oct-22,1654,HJ2V90V3D,9D6V,285,3118.65
19-Oct-22,1655,19LD3K7WO,XF42,45,2619.05
19-Oct-22,1656,PNYT9XV2G,RVO5,185,10476.2
19-Oct-22,1657,123KAA8F4,Y8VT,440,35544.25
19-Oct-22,1658,2DS4FKHVK,GHZJ,380,11598.65
19-Oct-22,1659,FJ5EW357D,CC6O,480,16836.75
19-Oct-22,1660,3FL999QWI,2R5N,270,23197.3
19-Oct-22,1661,EQ0338C5G,AIDG,65,29932
19-Oct-22,1662,99TSY4AND,MHQB,205,26564.65
19-Oct-22,1663,12417Q7WJ,452V,160,28061.25
19-Oct-22,1664,QNAVD1DD9,S7X1,5,0
19-Oct-22,1665,TGN6JC2EW,JDAT,145,10102.05
19-Oct-22,1666,JO9R4E1VR,YAOW,280,8605.45
19-Oct-22,1667,QPW3K4J9U,Y880,480,28809.55
19-Oct-22,1668,VKPB5P85A,ZMQS,85,18333.35
19-Oct-22,1669,0KSR501FQ,QRRZ,445,5445.75
19-Oct-22,1670,HPEF0LNE5,IF7W,275,19604.7
19-Oct-22,1671,J16VPVSCK,ZP4Q,430,16337.25
19-Oct-22,1672,OEM5SCKVM,LHF0,240,5808.8
19-Oct-22,1673,UPEVONVUL,GGG3,430,363.05
19-Oct-22,1674,XIT7CV0EJ,YLAY,395,18878.6
19-Oct-22,1675,B7CFREP6R,T1XS,95,33763.65
19-Oct-22,1676,H2CUGLETZ,G5JZ,125,363.05
19-Oct-22,1677,FP3H8O16A,GP40,95,16700.3
19-Oct-22,1678,EKUL39DMY,OXGU,360,25776.55
19-Oct-22,1679,1HXXNSZTU,7BM0,460,9802.35
19-Oct-22,1680,1WMRNRPSQ,H01J,350,14158.95
19-Oct-22,1681,7M8YDGJC4,OA3Y,305,726.1
19-Oct-22,1682,NRO9N3DSD,BZZT,175,14522
19-Oct-22,1683,R3DUCT97H,5UNP,330,19241.65
19-Oct-22,1684,PVAPRZ6FA,D055,340,27228.75
19-Oct-22,1685,L8FBE1KUQ,7Y01,340,5011.8
19-Oct-22,1686,5SIS0G5YE,FBTZ,480,2088.25
19-Oct-22,1687,0QWQOKFIN,L9GS,95,17123.65
19-Oct-22,1688,J4W0NTW2R,D47C,30,24223.7
19-Oct-22,1689,EN7PVSZ18,Q7QY,255,20047.2
19-Oct-22,1690,0DWYPF46E,3JRE,480,38423.8
19-Oct-22,1691,A5BOGW6TK,CT34,170,13364.8
19-Oct-22,1692,441720HDI,AFCC,270,35500.25
19-Oct-22,1693,F3URNS2IM,V7AW,375,8353
19-Oct-22,1694,FA816MGVG,SOPB,290,31323.75
19-Oct-22,1695,KD1ZESRRN,GG18,325,5745.6
19-Oct-22,1696,413BDED4O,0T2Q,150,20588.4
19-Oct-22,1697,YJB8FTA5V,T8DA,130,239.4
19-Oct-22,1698,NB6DRTTO9,5RPC,260,10054.8
19-Oct-22,1699,N8K1D2LPM,4GKO,20,18433.8
19-Oct-22,1700,H2E7NQFSE,5PHK,235,20827.8
19-Oct-22,1701,O39QBR0G0,TOQJ,360,1675.8
19-Oct-22,1702,K6UW5WKV5,3RPN,320,15321.6
19-Oct-22,1703,2EQ3008I8,5FOU,275,13885.2
19-Oct-22,1704,8W1NN4BD6,KV5W,75,16279.2
19-Oct-22,1705,YYMLZF0N3,IQEN,335,13167
19-Oct-22,1706,64L3QNNY2,IF44,230,718.2
19-Oct-22,1707,59UYK783K,X0Z8,135,24370.8
19-Oct-22,1708,3MAAZWSR7,TF4W,115,21721.8
19-Oct-22,1709,1I94AHX9W,Q9BN,90,9536.4
19-Oct-22,1710,PJBNBW6DZ,JZ5S,475,10331.1
19-Oct-22,1711,5ZDUVXHIU,89UD,130,23841
19-Oct-22,1712,POBMD0KAR,4QQQ,245,18543
19-Oct-22,1713,WMWF7WJH8,ZSYA,5,9271.5
19-Oct-22,1714,M5P30VGX6,7OGU,495,9536.4
19-Oct-22,1715,384VA7FCF,E3FM,125,13245
19-Oct-22,1716,BKGEB1OPU,K9UQ,375,21192
19-Oct-22,1717,CGE52CINS,M82P,160,3708.6
19-Oct-22,1718,LQY939RGD,LDGD,95,7152.3
19-Oct-22,1719,21X4K57YT,SETT,330,4768.2
19-Oct-22,1720,ZYIPB6ZR0,ECWH,65,264.9
19-Oct-22,1721,V6JRO01GP,8WL6,360,20132.4
19-Oct-22,1722,Q0VGAXSF8,G7TK,395,26334
19-Oct-22,1723,U1VOU6LX5,LAN7,430,33649
19-Oct-22,1724,IFB8RFWFF,8036,400,30357.25
19-Oct-22,1725,FI7NBDPZY,DQFN,175,32186
19-Oct-22,1726,ROEN2GCJ3,H943,270,9509.5
19-Oct-22,1727,5NGVH6WER,U1Z0,140,19750.5
19-Oct-22,1728,IZ9CU9JFM,OZA3,300,9143.75
19-Oct-22,1729,BKGEB1OPU,733D,50,21945
19-Oct-22,1730,KXTBCO4K1,0SQJ,190,17190.25
19-Oct-22,1731,R2PZI57MX,JR9E,85,6217.75
19-Oct-22,1732,MM51DFMWR,TX94,445,10961.6
19-Oct-22,1733,QWV22MAH6,KI01,70,6011.2
19-Oct-22,1734,9HETVBLNS,ULU5,275,8486.4
19-Oct-22,1735,EQ0338C5G,FLWD,465,14144
19-Oct-22,1736,ZLGTAF5H5,CLRR,100,15381.6
19-Oct-22,1737,BTAXJQP37,VQGG,45,10608
19-Oct-22,1738,K87IWZ62B,2B8X,170,176.8
19-Oct-22,1739,5TGWDYVTH,Z89D,120,2652
19-Oct-22,1740,D03L5D2GF,EC11,390,3359.2
19-Oct-22,1741,ESS6T3QHE,BK74,470,8576.75
19-Oct-22,1742,T4CIT6JUK,5DBC,285,6861.4
19-Oct-22,1743,82Y7AC4IA,8LL2,100,12007.45
19-Oct-22,1744,JS3VPJEVL,9NMH,395,5937.75
19-Oct-22,1745,UP9R1SKW9,MHCI,255,7521.15
19-Oct-22,1746,WFWB5WXSI,0PCB,385,2111.2
19-Oct-22,1747,FJT8URH57,FVAK,355,2507.05
19-Oct-22,1748,USJ1AX4DM,B2C9,80,5014.1
19-Oct-22,1749,NRYJSVVOT,85TG,50,0
19-Oct-22,1750,Y7RRO6BH2,FGTF,150,12007.45
19-Oct-22,1751,S57QFR6A5,C5BE,210,1847.3
19-Oct-22,1752,ZZP6UGRSC,P6S0,0,11083.8
19-Oct-22,1753,9T876KYDK,LKO7,265,12535.25
19-Oct-22,1754,UKMIS7KTM,3IN4,100,6861.4
19-Oct-22,1755,ICRATFROX,OQPO,135,10556
19-Oct-22,1756,1GPEZQXTE,KV72,455,13599
19-Oct-22,1757,MS9OUB87V,F7HZ,55,2946.45
19-Oct-22,1758,FUWZGNH7B,NOYT,65,679.95
19-Oct-22,1759,VQTTFGK1X,PLUD,15,8612.7
19-Oct-22,1760,8TH9A8X06,6HWV,115,7479.45
19-Oct-22,1761,T6UWIWYAF,YKUH,210,22438.35
19-Oct-22,1762,REWH8WXD1,4WM5,105,6119.55
19-Oct-22,1763,ZE823O6QZ,TL5Y,255,12012.45
19-Oct-22,1764,IGON3CQ9C,Q35Y,340,15412.2
19-Oct-22,1765,JDSDU8Q08,WGXW,435,453.3
19-Oct-22,1766,S71AXPMEI,K37X,135,14732.25
19-Oct-22,1767,Q4I33WAFH,Y8TJ,445,3399.75
19-Oct-22,1768,F7AQJOBHM,47TU,35,14278.95
19-Oct-22,1769,E6FC5OAP0,E1VO,450,12239.1
19-Oct-22,1770,DY3MQNEB2,3SIV,190,20180
19-Oct-22,1771,2PAWIKLNU,DI5W,285,31077.2
19-Oct-22,1772,X8J3BRX3H,54O5,220,33498.8
19-Oct-22,1773,KYBXCL6JM,GDOE,65,3228.8
19-Oct-22,1774,5MGVCBAVJ,PLU3,105,5246.8
19-Oct-22,1775,IDFQ8XBI9,428B,95,23408.8
19-Oct-22,1776,G86I952HZ,G99C,380,29866.4
19-Oct-22,1777,V811LN228,XL56,230,2421.6
19-Oct-22,1778,PM1CN5DV4,D6YC,455,17758.4
19-Oct-22,1779,L8ZZH4LJX,0G2Z,270,36727.6
19-Oct-22,1780,OUOYOYGWW,4A5R,60,35113.2
19-Oct-22,1781,L8C3EEI90,DDYA,0,5650.4
19-Oct-22,1782,NBAPDIJPT,AQG7,10,15740.4
19-Oct-22,1783,RXLF2D7PH,QVBR,180,37534.8
19-Oct-22,1784,JVDDD2YCP,34YH,475,29167.4
19-Oct-22,1785,7681GF7VE,OXH7,285,28100.3
19-Oct-22,1786,O83HB8KEI,EWRG,215,14228
19-Oct-22,1787,S5U09OJ10,V2M1,260,25966.1
19-Oct-22,1788,T77EMCO14,BNSV,90,29167.4
19-Oct-22,1789,079ZTRUXR,0TA1,240,32013
19-Oct-22,1790,X4R1MCM0V,OLEH,130,12805.2
19-Oct-22,1791,EYDH1JIMW,DLNB,315,11723.4
19-Oct-22,1792,KPP7OCN6D,S1KU,145,7598.5
19-Oct-22,1793,HN2EMAU6J,9IVA,180,10855
19-Oct-22,1794,0JGU49TB5,S1K7,65,21058.7
19-Oct-22,1795,A8O4V735V,C0VI,470,16716.7
19-Oct-22,1796,7DZ0L6J6T,I361,270,19321.9
19-Oct-22,1797,N8RWIJAMN,TAJT,85,3907.8
19-Oct-22,1798,RAYU9RJ8Z,U0EV,375,17802.2
19-Oct-22,1799,XY0RQYJJK,3I4O,350,5644.6
19-Oct-22,1800,T6WJ2YBLM,K9NB,415,18453.5
19-Oct-22,1801,TBI1QDTCP,ZEXM,205,2624.1
19-Oct-22,1802,ASG9J8UJY,T6T2,460,36300.05
19-Oct-22,1803,465VF4TFR,OPO2,210,26241
19-Oct-22,1804,L6QBYJTGG,4IFZ,190,3498.8
19-Oct-22,1805,RWX8F1P7F,YZDZ,0,17494
19-Oct-22,1806,TEMU3L8TJ,66SC,325,26678.35
19-Oct-22,1807,EVL9ILR3P,MLMO,40,20992.8
19-Oct-22,1808,7DR3LN56S,AQ6L,70,30177.15
19-Oct-22,1809,O2ZYDOJPJ,QS71,305,899.8
19-Oct-22,1810,IGE0YP7RD,7GHR,170,18895.8
19-Oct-22,1811,JQFWFLJBZ,DMP9,190,3149.3
19-Oct-22,1812,CBVNHQ4Q8,0ZZS,350,8323.15
19-Oct-22,1813,YZIQVDC54,3H04,365,21820.15
19-Oct-22,1814,IX2FU29NB,6RHA,490,22270.05
19-Oct-22,1815,SKUBLG6BU,7A4A,155,14396.8
19-Oct-22,1816,2V77KITLM,0W01,140,14621.75
19-Oct-22,1817,JHJA8O79C,4R5G,60,18670.85
19-Oct-22,1818,QUKVF23HC,00W2,165,19570.65
19-Oct-22,1819,FK9BA0KMV,WNRO,210,12597.2
19-Oct-22,1820,JJB78L2Y6,V89P,440,29976.2
19-Oct-22,1821,VQAIG0ZSL,70B6,40,24487.6
19-Oct-22,1822,2ITB6S9RU,FXLT,155,13510.4
19-Oct-22,1823,OG0VOI1I3,UAJU,155,16888
19-Oct-22,1824,KKXWXFO99,N30N,30,6333
19-Oct-22,1825,BHRX2DSY7,AU52,460,37575.8
19-Oct-22,1826,OWDZTLAIR,J2Z2,30,14354.8
19-Oct-22,1827,5PQTPR2N4,2NVI,115,20687.8
19-Oct-22,1828,MQJIG01XX,4DHP,295,30398.4
19-Oct-22,1829,LK1H029OM,31SW,395,12666
19-Oct-22,1830,4OYS1G2VD,G73Z,195,20265.6
19-Oct-22,1831,FYOBB6420,E0VI,395,19421.2
19-Oct-22,1832,AX5OAQWOQ,8IAS,200,19421.2
19-Oct-22,1833,5DU5EI1V8,V5T5,375,30398.4
19-Oct-22,1834,AGZI4IA6E,2ECK,490,12820.05
19-Oct-22,1835,2XF9FWB1Q,JIMS,80,5100.45
19-Oct-22,1836,WDWPP86ZB,1RUH,220,5100.45
19-Oct-22,1837,D405ROE1D,PG8V,145,5100.45
19-Oct-22,1838,4L8KEOR96,UCB6,90,8546.7
19-Oct-22,1839,5RP1BEGY5,6WRG,145,7719.6
19-Oct-22,1840,IHXU7H2T4,69FR,460,13509.3
19-Oct-22,1841,QGUTF95O1,NJV7,410,11028
19-Oct-22,1842,EGD81IQ9U,3CLI,300,3170.55
19-Oct-22,1843,5WA9D7CQF,CO3L,475,3324.3
19-Oct-22,1844,8OAJMZMEW,FN5X,5,3324.3
19-Oct-22,1845,1BZDBG61R,J8UQ,380,0
19-Oct-22,1846,2UXVNT02R,IDJ9,355,4669.85
19-Oct-22,1847,GHJP8RRQI,ITWP,330,2057.9
19-Oct-22,1848,0LMKYR9J5,O6DS,350,2928.55
19-Oct-22,1849,VMIQ6JS5F,LIJI,90,3445.05
19-Oct-22,1850,N0Y1VABXK,I2UY,65,15604.05
19-Oct-22,1851,HIHIENASI,4UMI,340,12969.6
19-Oct-22,1852,9JLP3A0HX,SGV8,350,18441.15
19-Oct-22,1853,QBV0K9H3I,T71I,75,6079.5
19-Oct-22,1854,ZPRTK9BP0,9X4T,470,14388.15
19-Oct-22,1855,R3IBW0S1W,5CZQ,20,18035.85
19-Oct-22,1856,VFBNE5GXP,3F17,180,9524.55
19-Oct-22,1857,SFNXB0NNE,G490,435,7092.75
19-Oct-22,1858,5C39HQD8T,9GKD,100,2837.1
19-Oct-22,1859,YPBPBZM9Z,VGCW,380,20062.35
19-Oct-22,1860,TF7QIQ06D,NR0G,320,14388.15
19-Oct-22,1861,HZNQKA0MV,A014,205,9929.85
19-Oct-22,1862,50U5AYBFT,DL23,295,20062.35
19-Oct-22,1863,408WSQQY2,XW8U,50,4263
19-Oct-22,1864,PZBVK0BA7,MCVJ,325,8668.1
19-Oct-22,1865,8FEIOVC8A,FE0L,200,6962.9
19-Oct-22,1866,WEMJ4S1JX,UCB6,230,1421
19-Oct-22,1867,3RT57MEF4,AI61,370,8383.9
